1,freshjp,Q01_Ct,5.93,2019/12/21,SDL2
2,freshjp,Q01_Ct,6.26,2019/06/10,manchofu
3,freshjp,Q01_Ct,6.53,2019/08/03,わあい
4,freshjp,Q01_Ct,6.58,2019/08/31,もも
5,freshjp,Q01_Ct,6.65,2019/06/13,とおろ
6,freshjp,Q01_Ct,6.66,2019/06/14,cos
7,freshjp,Q01_Ct,6.73,2019/06/20,TKDL
8,freshjp,Q01_Ct,7.86,2019/08/04,ふじやま
9,freshjp,Q01_Ct,7.86,2019/12/22,パロ・ウル
10,freshjp,Q01_Ct,8.45,2019/06/29,HAL900
11,freshjp,Q01_Ct,8.93,2020/01/04,ワカ
12,freshjp,Q01_Ct,8.96,2019/05/15,てとら
13,freshjp,Q01_Ct,9.10,2019/05/04,naru
14,freshjp,Q01_Ct,9.63,2019/10/16,ZZ_Rinrei#
15,freshjp,Q01_Ct,9.73,2019/05/15,すいかっち
16,freshjp,Q01_Ct,10.03,2019/05/13,ソロ
17,freshjp,Q01_Ct,10.23,2019/05/26,ATI
18,freshjp,Q01_Ct,10.33,2019/05/14,retu
19,freshjp,Q01_Ct,10.35,2019/05/14,FLAG
20,freshjp,Q01_Ct,10.70,2019/09/10,もけもけ
