1,freshjp,Q43_Kw,48.20,2019/06/09,manchofu
2,freshjp,Q43_Kw,59.35,2019/07/22,パロ・ウル
3,freshjp,Q43_Kw,59.45,2019/06/04,gori.sh
4,freshjp,Q43_Kw,1.07.95,2019/05/16,あきつ
5,freshjp,Q43_Kw,1.20.63,2019/06/09,もも
6,freshjp,Q43_Kw,1.21.00,2019/06/17,みっちゃん!
7,freshjp,Q43_Kw,1.37.06,2019/05/20,HAL900
8,freshjp,Q43_Kw,1.42.35,2019/06/23,Muu
9,freshjp,Q43_Kw,1.49.33,2019/05/05,ワニくん
10,freshjp,Q43_Kw,1.50.41,2019/05/20,pball
11,freshjp,Q43_Kw,1.53.21,2019/05/21,Maza
12,freshjp,Q43_Kw,1.55.80,2019/05/28,TH
13,freshjp,Q43_Kw,1.59.18,2019/06/06,(ノ・ロ・)ノ
14,freshjp,Q43_Kw,2.08.66,2019/08/02,Brian
15,freshjp,Q43_Kw,2.14.05,2019/05/05,SDL2
16,freshjp,Q43_Kw,2.14.41,2019/06/14,ワドワド
17,freshjp,Q43_Kw,2.15.86,2019/05/27,えみち
18,freshjp,Q43_Kw,2.21.63,2019/05/21,ぴす
19,freshjp,Q43_Kw,2.27.13,2019/07/14,いまでぃ
20,freshjp,Q43_Kw,2.28.96,2019/05/05,コンビニうけとり
