1,freshjp,Ch12crab_Ct,34.75,2019/05/05,manchofu
2,freshjp,Ch12crab_Ct,36.68,2019/05/05,こんたん
3,freshjp,Ch12crab_Ct,36.85,2019/05/10,SDL2
4,freshjp,Ch12crab_Ct,38.76,2019/05/05,みなみぜう
5,freshjp,Ch12crab_Ct,39.41,2019/05/22,しきみ
6,freshjp,Ch12crab_Ct,41.15,2019/05/16,Tail
7,freshjp,Ch12crab_Ct,41.43,2019/05/12,SSS
8,freshjp,Ch12crab_Ct,41.53,2019/05/26,まもる
9,freshjp,Ch12crab_Ct,42.13,2019/05/25,まんさく
10,freshjp,Ch12crab_Ct,43.30,2019/05/26,じゅんじゅん
11,freshjp,Ch12crab_Ct,43.85,2019/05/31,ワニくん
12,freshjp,Ch12crab_Ct,44.11,2019/05/20,かまくら
13,freshjp,Ch12crab_Ct,44.21,2019/05/07,&#32;
14,freshjp,Ch12crab_Ct,44.26,2019/05/06,ざっし一
15,freshjp,Ch12crab_Ct,53.03,2019/05/16,ハヒーベベ
16,freshjp,Ch12crab_Ct,55.31,2019/05/20,アンコウくん
17,freshjp,Ch12crab_Ct,58.71,2019/05/26,HAL900
18,freshjp,Ch12crab_Ct,1.00.48,2019/05/12,つい
19,freshjp,Ch12crab_Ct,1.00.61,2019/05/05,あにい
20,freshjp,Ch12crab_Ct,1.05.20,2019/05/12,えみち
