1,freshjp,Q39_Ct,11.50,2019/06/02,manchofu
2,freshjp,Q39_Ct,12.53,2019/05/12,わあい
3,freshjp,Q39_Ct,12.78,2019/05/13,クライム
4,freshjp,Q39_Ct,15.11,2019/06/06,HAL900
5,freshjp,Q39_Ct,15.25,2019/08/08,もも
6,freshjp,Q39_Ct,23.08,2019/06/13,ATI
7,freshjp,Q39_Ct,24.16,2019/06/17,みっちゃん!
8,freshjp,Q39_Ct,25.83,2019/05/28,まもる
9,freshjp,Q39_Ct,27.03,2019/05/14,えみち
10,freshjp,Q39_Ct,30.71,2019/05/05,SDL2
11,freshjp,Q39_Ct,31.18,2019/07/06,ブルータス
12,freshjp,Q39_Ct,38.43,2019/07/04,TH
13,freshjp,Q39_Ct,46.00,2019/09/17,Pat
14,freshjp,Q39_Ct,46.66,2019/07/22,いまでぃ
