1,freshjp,Q31_Ct,9.10,2019/05/27,manchofu
2,freshjp,Q31_Ct,11.96,2019/09/07,もも
3,freshjp,Q31_Ct,14.30,2019/05/25,みっちゃん!
4,freshjp,Q31_Ct,15.88,2019/05/25,ふぁじい
5,freshjp,Q31_Ct,17.08,2019/10/19,HAL900
6,freshjp,Q31_Ct,19.15,2019/08/04,ふじやま
7,freshjp,Q31_Ct,20.66,2019/11/09,パロ・ウル
8,freshjp,Q31_Ct,21.25,2019/06/10,ATI
9,freshjp,Q31_Ct,25.15,2019/05/26,まもる
10,freshjp,Q31_Ct,26.36,2019/05/25,わあい
11,freshjp,Q31_Ct,27.25,2019/11/06,さわのつり
12,freshjp,Q31_Ct,29.05,2019/05/14,えみち
13,freshjp,Q31_Ct,36.98,2019/06/13,ブルータス
14,freshjp,Q31_Ct,44.68,2019/07/21,いまでぃ
15,freshjp,Q31_Ct,46.98,2019/09/14,SDL2
16,freshjp,Q31_Ct,58.11,2019/05/10,Maza
17,freshjp,Q31_Ct,1.00.81,2019/05/31,ワニくん
