1,freshjp,Q57_Kw,34.76,2019/05/05,manchofu
2,freshjp,Q57_Kw,35.83,2019/06/02,Protocol
3,freshjp,Q57_Kw,35.88,2019/07/22,パロ・ウル
4,freshjp,Q57_Kw,36.10,2019/07/29,Lvl_Select
5,freshjp,Q57_Kw,36.11,2019/05/07,つもつも
6,freshjp,Q57_Kw,36.13,2019/05/05,こびと
7,freshjp,Q57_Kw,37.01,2019/07/16,もも
8,freshjp,Q57_Kw,37.01,2020/01/18,asq
9,freshjp,Q57_Kw,37.35,2019/06/22,ふぁじい
10,freshjp,Q57_Kw,37.45,2019/07/19,どりる
11,freshjp,Q57_Kw,37.65,2019/05/05,まんさく
12,freshjp,Q57_Kw,38.21,2019/05/06,ワニくん
13,freshjp,Q57_Kw,38.55,2019/05/10,SDL2
14,freshjp,Q57_Kw,38.60,2019/05/05,みなみぜう
15,freshjp,Q57_Kw,38.88,2019/07/25,VespiVidya
16,freshjp,Q57_Kw,41.75,2019/07/27,ふじやま
17,freshjp,Q57_Kw,42.40,2019/06/08,まもる
18,freshjp,Q57_Kw,42.50,2019/05/05,SSS
19,freshjp,Q57_Kw,42.55,2019/05/20,pball
20,freshjp,Q57_Kw,42.66,2020/02/04,ワカ
