1,freshjp,Q21_Ct,7.00,2019/08/03,SDL2
2,freshjp,Q21_Ct,7.23,2019/05/17,manchofu
3,freshjp,Q21_Ct,7.50,2019/05/05,cos
4,freshjp,Q21_Ct,7.95,2019/05/30,みっちゃん!
5,freshjp,Q21_Ct,8.11,2019/07/18,もも
6,freshjp,Q21_Ct,8.38,2019/10/27,HAL900
7,freshjp,Q21_Ct,8.51,2019/05/19,てとら
8,freshjp,Q21_Ct,8.58,2019/07/15,ふじやま
9,freshjp,Q21_Ct,10.78,2019/05/21,まもる
10,freshjp,Q21_Ct,12.20,2019/05/14,さてぃ
11,freshjp,Q21_Ct,12.56,2019/08/02,GalvanicAk
12,freshjp,Q21_Ct,12.58,2019/05/12,えみち
13,freshjp,Q21_Ct,12.71,2019/06/02,ATI
14,freshjp,Q21_Ct,13.15,2019/06/13,ブルータス
15,freshjp,Q21_Ct,14.01,2019/09/17,Pat
16,freshjp,Q21_Ct,14.40,2019/10/07,CWS
17,freshjp,Q21_Ct,24.51,2019/07/21,いまでぃ
18,freshjp,Q21_Ct,25.78,2019/06/24,TH
19,freshjp,Q21_Ct,29.60,2019/05/31,ワニくん
