1,freshjp,Q20_Ct,13.71,2019/05/28,manchofu
2,freshjp,Q20_Ct,16.56,2019/09/28,SDL2
3,freshjp,Q20_Ct,22.46,2019/07/16,もも
4,freshjp,Q20_Ct,24.25,2019/10/27,HAL900
5,freshjp,Q20_Ct,27.15,2019/05/25,みっちゃん!
6,freshjp,Q20_Ct,27.78,2019/06/04,cos
7,freshjp,Q20_Ct,34.05,2019/07/15,ふじやま
8,freshjp,Q20_Ct,39.41,2019/05/21,まもる
9,freshjp,Q20_Ct,43.40,2019/10/19,さわのつり
10,freshjp,Q20_Ct,44.75,2019/06/02,ATI
11,freshjp,Q20_Ct,47.53,2019/06/12,ブルータス
12,freshjp,Q20_Ct,49.38,2019/05/19,てとら
13,freshjp,Q20_Ct,55.70,2019/07/21,いまでぃ
14,freshjp,Q20_Ct,1.06.18,2019/05/12,えみち
15,freshjp,Q20_Ct,1.12.76,2019/07/25,TH
16,freshjp,Q20_Ct,1.57.76,2019/05/31,ワニくん
