1,freshjp,Q17_Kw,21.45,2019/08/17,gori.sh
2,freshjp,Q17_Kw,26.73,2019/08/15,みっちゃん!
3,freshjp,Q17_Kw,27.15,2019/05/06,manchofu
4,freshjp,Q17_Kw,27.51,2019/09/28,パロ・ウル
5,freshjp,Q17_Kw,29.60,2019/05/09,アキカンR
6,freshjp,Q17_Kw,33.01,2019/09/17,SDL2
7,freshjp,Q17_Kw,35.86,2019/05/16,みーり
8,freshjp,Q17_Kw,36.86,2019/05/06,わあい
9,freshjp,Q17_Kw,39.88,2019/07/16,もも
10,freshjp,Q17_Kw,40.78,2019/05/05,あきつ
11,freshjp,Q17_Kw,42.03,2019/07/15,ふじやま
12,freshjp,Q17_Kw,43.83,2019/05/23,ふぁじい
13,freshjp,Q17_Kw,50.65,2019/05/20,pball
14,freshjp,Q17_Kw,54.26,2019/08/17,たにえる
15,freshjp,Q17_Kw,1.00.10,2019/07/22,(ノ・ロ・)ノ
16,freshjp,Q17_Kw,1.03.35,2019/05/05,Maza
17,freshjp,Q17_Kw,1.04.46,2019/05/19,ぴす
18,freshjp,Q17_Kw,1.06.60,2019/05/11,HAL900
19,freshjp,Q17_Kw,1.08.28,2019/05/05,フトクン
20,freshjp,Q17_Kw,1.10.00,2019/07/15,Brian
