1,freshjp,Q42_Ct,26.55,2019/06/09,manchofu
2,freshjp,Q42_Ct,34.30,2019/08/25,SDL2
3,freshjp,Q42_Ct,45.46,2019/07/09,HAL900
4,freshjp,Q42_Ct,55.60,2019/06/15,ATI
5,freshjp,Q42_Ct,58.88,2019/11/11,パロ・ウル
6,freshjp,Q42_Ct,1.02.63,2019/06/17,みっちゃん!
7,freshjp,Q42_Ct,1.07.81,2019/11/21,さわのつり
8,freshjp,Q42_Ct,1.11.18,2019/05/28,まもる
9,freshjp,Q42_Ct,1.12.36,2019/10/07,CWS
10,freshjp,Q42_Ct,1.29.21,2019/08/10,まえなのいぶき
11,freshjp,Q42_Ct,1.37.05,2019/05/14,えみち
12,freshjp,Q42_Ct,1.38.55,2019/07/04,TH
13,freshjp,Q42_Ct,2.09.03,2019/07/22,いまでぃ
