1,freshjp,Q34_Ct,23.41,2019/05/30,manchofu
2,freshjp,Q34_Ct,28.83,2019/06/15,みっちゃん!
3,freshjp,Q34_Ct,31.18,2019/11/21,パロ・ウル
4,freshjp,Q34_Ct,31.80,2019/11/12,HAL900
5,freshjp,Q34_Ct,46.43,2019/05/27,まもる
6,freshjp,Q34_Ct,53.26,2019/11/06,さわのつり
7,freshjp,Q34_Ct,59.45,2019/06/30,TH
8,freshjp,Q34_Ct,1.01.91,2019/06/13,ブルータス
9,freshjp,Q34_Ct,1.03.76,2019/05/14,えみち
10,freshjp,Q34_Ct,1.11.58,2019/05/31,SDL2
11,freshjp,Q34_Ct,1.12.46,2019/05/05,ロケットパンチ
12,freshjp,Q34_Ct,1.20.61,2019/07/22,いまでぃ
