1,freshjp,Ch12crab_Kw,34.73,2019/05/05,manchofu
2,freshjp,Ch12crab_Kw,35.06,2019/05/05,フォール
3,freshjp,Ch12crab_Kw,35.30,2019/05/10,guterham
4,freshjp,Ch12crab_Kw,35.85,2019/05/05,こびと
5,freshjp,Ch12crab_Kw,38.05,2019/05/05,みなみぜう
6,freshjp,Ch12crab_Kw,38.56,2019/05/05,SDL2
7,freshjp,Ch12crab_Kw,39.00,2019/05/05,&#32;
8,freshjp,Ch12crab_Kw,39.63,2019/05/05,おうぎ
9,freshjp,Ch12crab_Kw,39.70,2019/05/05,べしべし
10,freshjp,Ch12crab_Kw,39.76,2019/05/07,Stephen
11,freshjp,Ch12crab_Kw,40.51,2019/05/05,ほたのすけざえもん
12,freshjp,Ch12crab_Kw,41.76,2019/05/05,ふぁじい
13,freshjp,Ch12crab_Kw,43.65,2019/05/05,アドリブおうじ
14,freshjp,Ch12crab_Kw,44.00,2019/05/06,まもる
15,freshjp,Ch12crab_Kw,53.48,2019/05/05,145
16,freshjp,Ch12crab_Kw,54.26,2019/05/05,akira6129
17,freshjp,Ch12crab_Kw,56.81,2019/05/10,トシキ
18,freshjp,Ch12crab_Kw,57.21,2019/05/05,かいちょう
19,freshjp,Ch12crab_Kw,1.01.36,2019/05/05,1switch
20,freshjp,Ch12crab_Kw,1.02.26,2019/05/06,TKDL
