1,freshjp,Ch12crab_Kw,34.73,2019/05/05,manchofu
2,freshjp,Ch12crab_Kw,35.06,2019/05/05,フォール
3,freshjp,Ch12crab_Kw,35.30,2019/05/10,guterham
4,freshjp,Ch12crab_Kw,35.85,2019/05/05,こびと
5,freshjp,Ch12crab_Kw,37.91,2019/05/12,ワニくん
6,freshjp,Ch12crab_Kw,38.05,2019/05/05,みなみぜう
7,freshjp,Ch12crab_Kw,38.56,2019/05/05,SDL2
8,freshjp,Ch12crab_Kw,38.73,2019/05/12,SSS
9,freshjp,Ch12crab_Kw,39.00,2019/05/05,&#32;
10,freshjp,Ch12crab_Kw,39.18,2019/05/16,Tail
11,freshjp,Ch12crab_Kw,39.63,2019/05/05,おうぎ
12,freshjp,Ch12crab_Kw,39.70,2019/05/05,べしべし
13,freshjp,Ch12crab_Kw,39.76,2019/05/07,Stephen
14,freshjp,Ch12crab_Kw,40.51,2019/05/05,ほたのすけざえもん
15,freshjp,Ch12crab_Kw,41.76,2019/05/05,ふぁじい
16,freshjp,Ch12crab_Kw,42.78,2019/05/12,ぱせり
17,freshjp,Ch12crab_Kw,43.65,2019/05/05,アドリブおうじ
18,freshjp,Ch12crab_Kw,44.00,2019/05/06,まもる
19,freshjp,Ch12crab_Kw,53.48,2019/05/05,145
20,freshjp,Ch12crab_Kw,54.26,2019/05/05,akira6129
