1,freshjp,Q58_Ct,18.15,2019/06/26,manchofu
2,freshjp,Q58_Ct,20.35,2019/06/30,cos
3,freshjp,Q58_Ct,20.91,2019/07/07,わあい
4,freshjp,Q58_Ct,21.53,2019/06/29,みっちゃん!
5,freshjp,Q58_Ct,28.96,2019/06/10,とおろ
6,freshjp,Q58_Ct,31.73,2019/06/18,HAL900
7,freshjp,Q58_Ct,36.73,2019/12/18,パロ・ウル
8,freshjp,Q58_Ct,41.63,2019/08/17,SDL2
9,freshjp,Q58_Ct,54.33,2019/06/26,ATI
10,freshjp,Q58_Ct,58.23,2019/06/01,まもる
11,freshjp,Q58_Ct,1.00.03,2020/02/10,さわのつり
12,freshjp,Q58_Ct,1.02.01,2019/09/22,CWS
13,freshjp,Q58_Ct,1.13.28,2019/05/14,えみち
14,freshjp,Q58_Ct,1.28.90,2019/07/16,TH
15,freshjp,Q58_Ct,1.44.16,2019/06/13,ブルータス
16,freshjp,Q58_Ct,1.46.08,2019/07/22,いまでぃ
