1,freshjp,Q51_Ct,5.81,2019/12/22,SDL2
2,freshjp,Q51_Ct,5.83,2019/06/17,manchofu
3,freshjp,Q51_Ct,6.51,2019/09/03,もも
4,freshjp,Q51_Ct,7.98,2019/08/04,ふじやま
5,freshjp,Q51_Ct,8.31,2019/06/22,みっちゃん!
6,freshjp,Q51_Ct,8.45,2019/12/06,パロ・ウル
7,freshjp,Q51_Ct,9.33,2019/06/20,HAL900
8,freshjp,Q51_Ct,10.35,2019/05/28,まもる
9,freshjp,Q51_Ct,11.46,2019/06/12,ブルータス
10,freshjp,Q51_Ct,11.86,2019/05/14,えみち
11,freshjp,Q51_Ct,14.40,2019/05/14,pball
12,freshjp,Q51_Ct,15.58,2019/07/22,いまでぃ
13,freshjp,Q51_Ct,17.45,2019/07/11,TH
14,freshjp,Q51_Ct,18.05,2019/05/31,ワニくん
15,freshjp,Q51_Ct,23.00,2019/05/07,じゅんじゅん
