1,freshjp,Q40_Ct,34.50,2019/06/06,manchofu
2,freshjp,Q40_Ct,44.61,2019/05/13,とおろ
3,freshjp,Q40_Ct,45.13,2019/07/09,HAL900
4,freshjp,Q40_Ct,45.55,2019/12/08,パロ・ウル
5,freshjp,Q40_Ct,52.43,2019/06/17,みっちゃん!
6,freshjp,Q40_Ct,57.03,2019/10/13,SDL2
7,freshjp,Q40_Ct,1.08.65,2019/11/21,さわのつり
8,freshjp,Q40_Ct,1.11.46,2019/06/13,ATI
9,freshjp,Q40_Ct,1.15.13,2019/05/28,まもる
10,freshjp,Q40_Ct,1.16.30,2019/05/14,えみち
11,freshjp,Q40_Ct,1.22.21,2019/07/22,いまでぃ
12,freshjp,Q40_Ct,1.22.23,2019/07/04,TH
13,freshjp,Q40_Ct,1.22.56,2019/09/05,Samuel
14,freshjp,Q40_Ct,1.42.00,2019/06/13,ブルータス
