1,freshjp,Q29_Kw,55.41,2019/05/24,manchofu
2,freshjp,Q29_Kw,1.07.61,2019/09/29,パロ・ウル
3,freshjp,Q29_Kw,1.09.13,2019/05/09,ふぁじい
4,freshjp,Q29_Kw,1.11.50,2019/05/06,gori.sh
5,freshjp,Q29_Kw,1.29.23,2019/08/22,たにえる
6,freshjp,Q29_Kw,1.33.51,2019/05/08,あきつ
7,freshjp,Q29_Kw,1.35.26,2019/06/13,みっちゃん!
8,freshjp,Q29_Kw,1.38.35,2019/05/19,わあい
9,freshjp,Q29_Kw,1.39.96,2019/05/25,pball
10,freshjp,Q29_Kw,1.47.05,2019/08/15,もも
11,freshjp,Q29_Kw,1.48.20,2019/05/05,HAL900
12,freshjp,Q29_Kw,1.54.50,2019/05/09,タクマ
13,freshjp,Q29_Kw,1.56.23,2019/05/05,REI
14,freshjp,Q29_Kw,2.00.00,2019/09/17,SDL2
15,freshjp,Q29_Kw,2.17.91,2019/05/05,コンビニうけとり
16,freshjp,Q29_Kw,2.19.13,2019/05/05,ワニくん
17,freshjp,Q29_Kw,2.24.60,2019/05/23,TH
18,freshjp,Q29_Kw,2.26.45,2019/06/21,Muu
19,freshjp,Q29_Kw,2.28.71,2019/07/08,(ノ・ロ・)ノ
20,freshjp,Q29_Kw,2.30.83,2019/05/19,ぴす
