1,freshjp,Q37_Ct,21.48,2019/05/31,manchofu
2,freshjp,Q37_Ct,23.21,2019/11/10,パロ・ウル
3,freshjp,Q37_Ct,23.73,2019/05/21,gori.sh
4,freshjp,Q37_Ct,24.21,2019/06/17,みっちゃん!
5,freshjp,Q37_Ct,26.60,2019/10/13,HAL900
6,freshjp,Q37_Ct,26.63,2019/09/17,SDL2
7,freshjp,Q37_Ct,27.68,2019/06/17,わあい
8,freshjp,Q37_Ct,56.76,2019/05/27,まもる
9,freshjp,Q37_Ct,1.07.90,2019/07/22,いまでぃ
10,freshjp,Q37_Ct,1.14.20,2019/05/14,えみち
11,freshjp,Q37_Ct,1.20.76,2019/07/04,TH
12,freshjp,Q37_Ct,1.27.20,2019/09/17,Pat
13,freshjp,Q37_Ct,1.46.75,2019/05/14,pball
