1,umishunwin,58E4,5.31.43,2019/04/21,ふぁじい
2,umishunwin,58E4,5.18.50,2019/04/21,Clema
3,umishunwin,58E4,5.14.20,2019/04/21,akira
4,umishunwin,58E4,5.13.75,2019/04/21,siosatou
5,umishunwin,58E4,5.02.33,2019/04/21,real hero26753
6,umishunwin,58E4,5.00.36,2019/04/21,Akari Telepath
7,umishunwin,58E4,4.46.60,2019/04/21,Yamamomo
8,umishunwin,58E4,4.45.63,2019/04/21,cos
9,umishunwin,58E4,4.44.11,2019/04/21,Harucani
10,umishunwin,58E4,4.38.41,2019/04/21,matumoti
11,umishunwin,58E4,4.10.68,2019/04/21,Getter1
12,umishunwin,58E4,4.08.40,2019/04/21,KawaseFan
13,umishunwin,58E4,3.56.40,2019/04/21,tooro
14,umishunwin,58E4,3.49.15,2019/04/21,ティ二一
15,umishunwin,58E4,3.33.96,2019/04/21,kazu.soap
16,umishunwin,58E4,3.33.46,2019/04/21,chedap
17,umishunwin,58E4,3.28.73,2020/03/07,uranari
18,umishunwin,58E4,3.27.86,2019/04/21,mpu
19,umishunwin,58E4,3.26.93,2020/01/03,hako
20,umishunwin,58E4,3.20.61,2019/04/21,TEM
