1,umishunwin,1342,4.51.76,2019/04/21,akira
2,umishunwin,1342,4.51.48,2019/04/21,Clema
3,umishunwin,1342,4.49.71,2019/04/21,gori.sh
4,umishunwin,1342,4.49.66,2019/04/21,Akari Telepath
5,umishunwin,1342,4.49.20,2019/04/21,Harucani
6,umishunwin,1342,4.49.18,2019/04/21,real hero26753
7,umishunwin,1342,4.49.00,2019/04/21,cos
8,umishunwin,1342,4.48.91,2019/04/21,[deleted]
9,umishunwin,1342,4.48.38,2019/04/21,SDL2TLV
10,umishunwin,1342,4.48.25,2019/04/21,わあい
11,umishunwin,1342,4.46.81,2019/04/21,ティ二一
12,umishunwin,1342,4.46.71,2019/04/21,matumoti
13,umishunwin,1342,4.46.70,2019/04/21,TEM
14,umishunwin,1342,4.46.48,2019/04/21,ichi_ni_samba
15,umishunwin,1342,4.45.46,2019/04/21,ふぁじい
16,umishunwin,1342,4.44.55,2019/04/21,gla564
17,umishunwin,1342,4.44.21,2019/04/21,1row
18,umishunwin,1342,4.43.55,2019/04/21,Getter1
19,umishunwin,1342,4.42.86,2019/04/21,NJ
20,umishunwin,1342,4.42.86,2019/04/21,mabo
