1,umishunwin,0203,4.54.25,2019/04/22,akira
2,umishunwin,0203,4.54.20,2019/04/22,cos
3,umishunwin,0203,4.54.18,2019/04/22,Clema
4,umishunwin,0203,4.54.11,2019/04/22,ふぁじい
5,umishunwin,0203,4.54.03,2019/04/22,gori.sh
6,umishunwin,0203,4.53.95,2019/04/22,わあい
7,umishunwin,0203,4.53.81,2019/04/22,[deleted]
8,umishunwin,0203,4.53.48,2019/04/22,real hero26753
9,umishunwin,0203,4.52.71,2019/04/22,Akari Telepath
10,umishunwin,0203,4.52.53,2019/10/27,siosatou
11,umishunwin,0203,4.52.46,2019/04/22,Harucani
12,umishunwin,0203,4.52.28,2019/04/22,cute_hikkychang
13,umishunwin,0203,4.52.26,2019/04/22,Wyeth0214
14,umishunwin,0203,4.52.20,2019/04/22,tooro
15,umishunwin,0203,4.51.85,2019/04/22,Yamamomo
16,umishunwin,0203,4.51.36,2019/04/22,ichi_ni_samba
17,umishunwin,0203,4.51.13,2019/04/22,onijirushi
18,umishunwin,0203,4.50.68,2019/04/22,gla564
19,umishunwin,0203,4.50.45,2019/04/22,KawaseFan
20,umishunwin,0203,4.50.41,2020/01/03,uranari
