1,umifstwin,1516,3.52.16,2019/04/17,siosatou
2,umifstwin,1516,3.51.15,2019/04/17,ゞ Tonny 〆
3,umifstwin,1516,3.51.13,2019/04/17,mpu
4,umifstwin,1516,3.50.35,2019/04/17,Na
5,umifstwin,1516,3.50.28,2019/09/03,beco
6,umifstwin,1516,3.50.03,2019/04/17,akira
7,umifstwin,1516,3.49.88,2019/04/17,MicroSphere
8,umifstwin,1516,3.49.63,2019/04/17,グロいうさぎ
9,umifstwin,1516,3.49.28,2019/04/17,モンドリコ
10,umifstwin,1516,3.49.26,2019/04/17,Hope
11,umifstwin,1516,3.49.26,2019/04/17,TKDL
12,umifstwin,1516,3.48.33,2019/04/17,Yamamomo
13,umifstwin,1516,3.47.95,2019/04/17,tooro
14,umifstwin,1516,3.47.93,2019/04/17,gori.sh
15,umifstwin,1516,3.47.85,2019/04/17,Akari Telepath
16,umifstwin,1516,3.46.66,2019/04/17,KawaseFan
17,umifstwin,1516,3.46.43,2019/04/17,Bug
18,umifstwin,1516,3.46.15,2019/04/17,Tofu!
19,umifstwin,1516,3.46.00,2019/04/17,aby_2113[jp]
20,umifstwin,1516,3.45.83,2019/04/17,gla564
