1,umifstwin,2934,4.52.30,2019/04/17,siosatou
2,umifstwin,2934,4.50.38,2019/04/17,ゞ Tonny 〆
3,umifstwin,2934,4.50.28,2019/04/17,akira
4,umifstwin,2934,4.49.06,2019/04/17,gori.sh
5,umifstwin,2934,4.48.88,2019/04/17,モンドリコ
6,umifstwin,2934,4.48.61,2019/04/17,グロいうさぎ
7,umifstwin,2934,4.48.33,2019/04/17,Yamamomo
8,umifstwin,2934,4.47.81,2019/04/17,KawaseFan
9,umifstwin,2934,4.46.85,2019/04/17,tooro
10,umifstwin,2934,4.44.96,2019/04/17,beco
11,umifstwin,2934,4.44.26,2019/04/17,TKDL
12,umifstwin,2934,4.44.18,2019/04/17,gla564
13,umifstwin,2934,4.43.75,2019/04/17,mpu
14,umifstwin,2934,4.42.55,2019/04/17,Hope
15,umifstwin,2934,4.40.61,2019/04/17,wakasasa
16,umifstwin,2934,4.40.51,2019/04/17,[deleted]
17,umifstwin,2934,4.39.70,2019/04/17,parker
18,umifstwin,2934,4.39.65,2019/04/17,Blobel
19,umifstwin,2934,4.35.65,2019/04/17,Wanikun
20,umifstwin,2934,4.35.20,2019/04/17,MicroSphere
