1,umifstwin,35E1,4.52.58,2019/04/17,siosatou
2,umifstwin,35E1,4.50.21,2019/04/17,ゞ Tonny 〆
3,umifstwin,35E1,4.47.35,2019/04/17,グロいうさぎ
4,umifstwin,35E1,4.47.16,2019/04/17,akira
5,umifstwin,35E1,4.47.11,2019/04/17,Harucani
6,umifstwin,35E1,4.45.83,2019/04/17,Yamamomo
7,umifstwin,35E1,4.45.50,2019/04/17,KawaseFan
8,umifstwin,35E1,4.45.48,2019/04/17,mpu
9,umifstwin,35E1,4.45.23,2019/04/17,TKDL
10,umifstwin,35E1,4.43.85,2019/04/17,gla564
11,umifstwin,35E1,4.43.53,2019/04/17,Na
12,umifstwin,35E1,4.43.01,2019/04/17,parker
13,umifstwin,35E1,4.42.11,2019/04/17,AgainstYourThought
14,umifstwin,35E1,4.41.93,2019/04/17,tooro
15,umifstwin,35E1,4.41.70,2019/04/17,モンドリコ
16,umifstwin,35E1,4.41.58,2019/04/17,Blobel
17,umifstwin,35E1,4.38.36,2019/04/17,aby_2113[jp]
18,umifstwin,35E1,4.37.71,2019/04/17,gori.sh
19,umifstwin,35E1,4.35.85,2019/04/17,Akari Telepath
20,umifstwin,35E1,4.33.40,2019/04/17,beshiko
