1,umifstwin,1415,3.53.23,2019/04/17,siosatou
2,umifstwin,1415,3.53.00,2019/04/17,ゞ Tonny 〆
3,umifstwin,1415,3.52.61,2019/04/17,グロいうさぎ
4,umifstwin,1415,3.52.56,2019/04/17,beco
5,umifstwin,1415,3.52.51,2019/04/17,Harucani
6,umifstwin,1415,3.52.51,2019/04/17,MicroSphere
7,umifstwin,1415,3.52.46,2019/04/17,akira
8,umifstwin,1415,3.52.41,2019/04/17,mpu
9,umifstwin,1415,3.52.23,2019/04/17,Hope
10,umifstwin,1415,3.51.35,2019/04/17,gori.sh
11,umifstwin,1415,3.50.96,2019/04/17,モンドリコ
12,umifstwin,1415,3.50.91,2019/04/17,Na
13,umifstwin,1415,3.50.51,2019/04/17,Blobel
14,umifstwin,1415,3.50.36,2019/04/17,parker
15,umifstwin,1415,3.50.28,2019/04/17,KawaseFan
16,umifstwin,1415,3.50.00,2019/04/17,tooro
17,umifstwin,1415,3.49.81,2019/04/17,TKDL
18,umifstwin,1415,3.49.60,2019/04/17,AgainstYourThought
19,umifstwin,1415,3.49.35,2019/04/17,Tofu!
20,umifstwin,1415,3.49.30,2019/04/17,aby_2113[jp]
